alcohol,chlorides,citric acid,density,pH,sulphates,total sulfur dioxide,volatile acidity,quality
9.5,0.048,0.35,0.9959,3.24,0.4300000071525574,197.0,0.27,6
9.6,0.047,0.24,0.9951,2.94,0.3100000023841858,98.0,0.15,6
9.5,0.049,0.3,0.9958,3.24,0.3899999856948852,202.0,0.28,5
9.5,0.047,0.3,0.9966,3.33,0.4600000083446502,207.0,0.22,6
10.2,0.052,0.33,0.9976,3.03,0.4900000095367431,158.0,0.26,7
10.1,0.034,0.26,0.995,3.49,0.4199999868869781,123.0,0.19,6
8.8,0.048,0.48,1.001,2.95,0.4000000059604645,243.0,0.33,5
11.6,0.054,0.36,0.992,3.09,0.7200000286102295,121.0,0.26,7
13.1,0.04,0.38,0.98968,3.24,0.5600000023841858,101.0,0.31,6
9.3,0.039,0.4,0.9953,3.15,0.4399999976158142,167.0,0.29,6
9.9,0.044,0.32,0.9921,3.1,0.4300000071525574,142.0,0.27,6
11.2,0.037,0.4,0.9921,3.12,0.5400000214576721,87.0,0.2,6
10.8,0.046,0.59,0.99373,3.06,0.5600000023841858,70.0,0.3,4
8.8,0.058,0.32,0.9972,3.4,0.4000000059604645,110.0,0.15,6
11.2,0.039,0.29,0.99114,3.27,0.5,92.0,0.21,6
11.1,0.047,0.35,0.9934,3.36,0.6899999976158142,154.0,0.17,6
10.3,0.033,0.24,0.99334,2.92,0.6600000262260437,120.0,0.32,7
11.2,0.048,0.21,0.99138,3.29,0.550000011920929,112.0,0.41,6
12.0,0.038,0.31,0.9912,3.25,0.3899999856948852,116.0,0.2,7
12.5,0.033,0.28,0.99176,3.17,0.6399999856948853,204.0,0.33,6
9.2,0.112,0.38,0.99792,3.02,0.4799999892711639,94.0,0.38,5
12.9,0.025,0.29,0.99071,3.03,0.3199999928474426,95.0,0.3,7
10.9,0.028,0.29,0.99311,3.15,0.5600000023841858,87.0,0.22,7
9.9,0.038,0.22,0.9934,3.41,0.550000011920929,157.0,0.24,6
11.4,0.033,0.28,0.993,2.91,0.7799999713897705,78.0,0.19,6
9.5,0.057,0.27,0.9934,3.22,0.5600000023841858,152.0,0.24,6
11.1,0.037,0.34,0.9923,3.1,0.4900000095367431,125.0,0.19,7
10.4,0.05,0.3,0.99581,3.21,0.5,154.0,0.26,6
10.8,0.04,0.56,0.9938,3.25,0.4300000071525574,84.0,0.445,5
9.4,0.042,0.17,0.99577,3.22,0.4600000083446502,195.0,0.28,5
9.9,0.053,0.34,0.9983,3.52,0.4399999976158142,177.0,0.22,6
11.4,0.046,0.51,0.993,3.02,0.550000011920929,207.0,0.41,5
10.0,0.047,0.36,0.9948,3.2,0.5400000214576721,129.0,0.24,6
14.0,0.036,0.18,0.98746,3.21,0.8299999833106995,106.0,0.455,7
9.0,0.058,0.25,0.9961,3.24,0.4099999964237213,166.0,0.26,5
11.4,0.028,0.28,0.99182,3.34,0.4600000083446502,132.0,0.24,5
12.1,0.038,0.34,0.99248,3.26,0.2899999916553497,129.0,0.28,6
11.9,0.018,0.3,0.99004,3.02,0.5199999809265137,37.0,0.12,7
10.7,0.038,0.32,0.99449,3.19,0.4099999964237213,118.0,0.16,5
9.7,0.044,0.07,0.9945,3.34,0.5699999928474426,145.0,0.585,6
9.4,0.049,0.31,0.9942,3.12,0.5799999833106995,153.0,0.17,6
10.8,0.02,0.29,0.99338,3.13,0.2899999916553497,113.0,0.25,6
12.9,0.048,0.29,0.98956,3.22,0.4600000083446502,142.0,0.3,7
11.8,0.041,0.32,0.99033,3.25,0.3499999940395355,131.0,0.24,5
9.5,0.049,0.1,0.9936,3.21,0.4099999964237213,118.0,0.34,5
11.9,0.038,0.4,0.992,3.03,0.3000000119209289,138.0,0.33,7
11.1,0.028,0.28,0.99072,3.16,0.3700000047683716,98.0,0.17,7
9.7,0.065,0.0,0.994,3.63,0.4000000059604645,103.0,0.485,4
10.6,0.02,0.25,0.994,3.39,0.3700000047683716,57.0,0.26,5
10.0,0.052,0.33,0.99316,3.15,0.6000000238418579,219.5,0.32,5
10.6,0.038,0.35,0.9912,3.1,0.4799999892711639,167.0,0.24,6
9.9,0.04,0.41,0.9954,3.12,0.6100000143051147,166.0,0.24,6
12.3,0.03,0.49,0.9938,3.13,0.3799999952316284,197.0,0.29,7
9.3,0.047,0.46,0.99594,3.2,0.449999988079071,183.0,0.26,5
12.3,0.042,0.26,0.99067,3.06,0.5,112.0,0.38,7
9.8,0.042,0.49,0.9948,3.11,0.4600000083446502,147.0,0.31,5
8.8,0.044,0.29,0.99782,3.14,0.4000000059604645,196.0,0.27,6
12.9,0.042,0.32,0.99172,3.28,0.3300000131130218,106.0,0.43,7
9.8,0.05,0.27,0.99592,3.1,0.5,116.0,0.25,6
10.1,0.04,0.25,0.9934,3.54,0.5899999737739563,69.0,0.125,6
11.0,0.043,0.47,0.99176,3.19,0.449999988079071,131.0,0.24,6
9.4,0.06,0.2,0.9944,3.06,0.4000000059604645,168.0,0.42,6
11.4,0.037,0.4,0.9917,3.46,0.5,107.0,0.2,6
11.4,0.04,0.31,0.9953,3.46,0.550000011920929,175.0,0.31,4
12.0,0.034,0.38,0.99026,2.8,0.550000011920929,86.0,0.12,6
10.4,0.053,0.24,0.9924,3.21,0.6200000047683716,150.0,0.26,6
9.9,0.059,0.33,0.9944,3.22,0.5600000023841858,175.0,0.27,5
11.6,0.053,0.38,0.99306,3.22,0.4099999964237213,174.0,0.2,5
11.8,0.028,0.42,0.9908,3.27,0.4300000071525574,107.0,0.17,6
11.9,0.024,0.39,0.99116,3.15,0.4900000095367431,93.0,0.36,6
12.4,0.036,0.37,0.98964,3.19,0.5099999904632568,125.0,0.16,7
9.9,0.056,0.4,0.9954,3.06,0.5199999809265137,110.0,0.19,6
11.8,0.042,0.33,0.99012,3.1,0.3700000047683716,64.0,0.145,7
9.9,0.034,0.49,0.9945,3.13,0.449999988079071,156.0,0.29,6
11.0,0.053,0.33,0.992,3.2,0.550000011920929,175.0,0.27,6
10.0,0.045,0.23,0.99261,2.94,0.6299999952316284,122.0,0.22,6
11.8,0.029,0.39,0.9923,3.23,0.5199999809265137,79.0,0.28,6
8.7,0.051,0.66,0.9976,3.05,0.4600000083446502,194.0,0.41,5
11.6,0.053,0.27,0.99164,3.22,0.3799999952316284,193.0,0.4,5
13.5,0.036,0.28,0.98936,3.19,0.4399999976158142,115.0,0.36,7
9.4,0.046,0.44,0.99584,3.2,0.5099999904632568,183.0,0.26,5
10.7,0.032,0.23,0.99571,3.13,0.4000000059604645,97.0,0.24,6
10.0,0.047,0.4,0.99232,3.2,0.449999988079071,92.0,0.2,6
11.5,0.027,0.24,0.991,3.3,0.3100000023841858,150.0,0.21,7
12.5,0.03,0.34,0.9914,3.32,0.449999988079071,91.0,0.21,7
9.3,0.054,0.3,0.9982,3.19,0.4900000095367431,196.0,0.34,5
9.4,0.07,0.28,0.9966,3.34,0.550000011920929,185.0,0.21,5
11.5,0.044,0.29,0.99153,3.24,0.3499999940395355,117.0,0.29,5
12.4,0.028,0.34,0.9903,3.01,0.3300000131130218,162.0,0.37,6
11.2,0.046,0.45,0.9943,3.13,0.6200000047683716,166.0,0.18,6
9.1,0.066,0.42,1.0,2.96,0.4399999976158142,195.0,0.28,5
9.5,0.05,0.32,0.994,3.14,0.5799999833106995,101.0,0.17,5
12.0,0.04,0.35,0.98961,2.91,0.5699999928474426,84.0,0.17,7
10.4,0.054,0.34,0.99338,3.26,0.4699999988079071,141.0,0.25,6
9.1,0.07,0.41,1.00118,3.39,0.5299999713897705,207.0,0.36,5
10.2,0.042,0.28,0.99532,3.14,0.4199999868869781,125.0,0.27,6
10.7,0.036,0.46,0.99126,3.02,0.4099999964237213,147.0,0.17,6
12.9,0.038,0.29,0.989,3.12,0.25,166.0,0.115,7
11.0,0.048,0.32,0.99178,3.1,0.550000011920929,113.0,0.23,6
10.2,0.039,0.04,0.9985,3.37,0.5699999928474426,128.0,0.44,6
9.4,0.058,0.49,0.99656,3.19,0.6000000238418579,215.0,0.3,6
10.0,0.037,0.4,0.9926,3.06,0.3400000035762787,180.0,0.19,6
11.3,0.046,0.29,0.99123,3.15,0.449999988079071,107.0,0.21,6
10.8,0.045,0.37,0.99519,3.2,0.3499999940395355,130.0,0.2,5
8.7,0.046,0.31,1.0,3.3,0.4099999964237213,142.0,0.24,5
12.2,0.06,0.3,0.99142,3.23,0.4900000095367431,154.0,0.23,8
10.0,0.046,0.45,0.99224,3.22,0.4799999892711639,113.0,0.24,5
9.3,0.049,0.33,0.9927,3.13,0.4199999868869781,150.0,0.245,5
12.2,0.035,0.42,0.99021,3.18,0.3799999952316284,105.0,0.28,6
11.733334,0.036,0.41,0.99018,3.04,0.6399999856948853,118.0,0.24,6
9.5,0.046,0.54,0.9966,3.05,0.6100000143051147,234.0,0.29,5
11.2,0.042,0.0,0.99135,3.37,0.3799999952316284,55.0,0.395,4
10.4,0.043,0.3,0.99524,3.03,0.5799999833106995,133.0,0.25,6
9.8,0.034,0.49,0.992,3.21,0.4199999868869781,106.0,0.17,6
11.3,0.027,0.39,0.991,3.38,0.3899999856948852,125.0,0.36,7
12.0,0.04,0.3,0.98985,3.2,0.3300000131130218,63.0,0.22,6
12.8,0.022,0.3,0.98869,3.34,0.3799999952316284,110.0,0.29,7
9.2,0.065,0.49,0.9937,3.22,0.5199999809265137,143.0,0.2,6
10.4,0.037,0.26,0.9928,3.21,0.4099999964237213,148.0,0.31,6
10.0,0.028,0.18,0.99228,3.41,0.5,111.0,0.27,5
9.8,0.05,0.25,0.9984,3.34,0.5,199.0,0.27,6
11.0,0.047,0.26,0.99158,3.48,0.6000000238418579,119.0,0.2,7
10.5,0.024,0.3,0.99456,2.99,0.3400000035762787,118.0,0.22,6
11.5,0.022,0.32,0.9899,3.35,0.3499999940395355,47.0,0.29,6
8.5,0.059,0.35,0.9971,3.37,0.5,249.0,0.43,5
10.4,0.047,0.32,0.99498,3.42,0.4399999976158142,109.0,0.18,6
12.2,0.058,0.27,0.99198,3.22,0.4900000095367431,151.0,0.3,6
9.5,0.047,0.27,0.9928,3.27,0.4600000083446502,100.0,0.1,5
13.4,0.02,0.36,0.99146,3.19,0.2199999988079071,86.0,0.21,7
10.5,0.043,0.32,0.99236,3.06,0.6800000071525574,72.0,0.27,5
11.9,0.037,0.3,0.99057,3.47,0.4199999868869781,78.0,0.48,7
9.0,0.056,0.43,0.9956,3.1,0.5099999904632568,244.0,0.27,6
10.5,0.04,0.27,0.99691,3.23,0.3799999952316284,129.0,0.24,6
8.8,0.079,0.32,0.99662,3.02,0.449999988079071,122.0,0.24,5
11.4,0.034,0.25,0.99082,3.05,0.4099999964237213,87.0,0.425,6
11.8,0.052,0.42,0.9922,3.3,0.4900000095367431,87.0,0.22,6
11.3,0.046,0.34,0.992,3.25,0.4000000059604645,80.0,0.21,6
12.0,0.039,0.38,0.98972,3.2,0.4300000071525574,122.0,0.21,6
9.9,0.056,0.29,0.99512,3.19,0.3300000131130218,91.0,0.14,6
11.8,0.039,0.35,0.99056,3.34,0.4399999976158142,109.0,0.24,6
10.1,0.042,0.18,0.9927,3.22,0.449999988079071,84.0,0.38,4
12.3,0.043,0.32,0.9897,3.31,0.5,93.0,0.33,6
10.2,0.03,0.24,0.99636,3.47,0.4600000083446502,219.0,0.24,6
12.7,0.026,0.36,0.9927,3.07,0.25,151.0,0.45,8
8.8,0.041,0.2,0.99494,2.94,0.5099999904632568,126.0,0.315,5
10.0,0.061,0.49,0.9942,3.23,0.4799999892711639,145.0,0.18,5
8.7,0.044,0.62,0.9975,3.12,0.4600000083446502,152.0,0.44,6
9.2,0.067,0.26,0.99838,3.04,0.4900000095367431,178.0,0.29,4
9.1,0.049,0.53,0.99792,2.94,0.449999988079071,139.0,0.36,5
11.8,0.037,0.27,0.9916,3.17,0.4099999964237213,101.0,0.19,6
10.5,0.04,0.27,0.99295,3.36,0.6200000047683716,114.0,0.26,6
11.1,0.05,0.41,0.99133,3.19,0.5199999809265137,131.0,0.2,5
10.033334,0.054,0.52,0.99788,3.04,0.6200000047683716,139.0,0.27,6
11.8,0.029,0.36,0.99206,3.2,0.4699999988079071,105.0,0.22,6
9.7,0.064,0.39,0.9958,3.29,0.3000000119209289,188.0,0.27,5
10.1,0.041,0.3,0.995,3.07,0.5,174.0,0.21,6
11.2,0.056,0.49,0.9965,3.29,0.6000000238418579,164.0,0.42,7
11.9,0.04,0.28,0.99043,3.02,0.4000000059604645,121.0,0.27,5
12.6,0.043,0.33,0.99084,3.34,0.4399999976158142,125.0,0.3,7
9.4,0.063,0.35,0.99537,3.1,0.4699999988079071,150.0,0.35,6
9.0,0.04,0.3,0.9955,3.43,0.4099999964237213,179.0,0.13,5
8.7,0.085,0.25,1.00044,3.1,0.5099999904632568,111.0,0.23,5
12.6,0.034,0.33,0.9899,3.25,0.4099999964237213,136.0,0.21,7
9.6,0.045,0.39,0.9972,3.16,0.6299999952316284,209.0,0.28,6
9.6,0.098,0.24,0.99412,3.15,0.4900000095367431,127.0,0.27,6
10.9,0.037,0.3,0.99414,3.07,0.4199999868869781,124.0,0.39,6
12.6,0.027,0.31,0.99035,3.24,0.6000000238418579,96.0,0.29,8
10.8,0.021,0.31,0.99215,3.17,0.3899999856948852,142.0,0.21,7
8.9,0.081,0.58,0.9962,2.95,0.4600000083446502,126.0,0.21,5
11.0,0.057,0.49,0.9962,3.43,0.6299999952316284,156.0,0.3,7
10.4,0.045,0.2,0.9944,3.36,0.449999988079071,170.0,0.3,6
9.6,0.067,0.42,0.9958,3.3,0.3300000131130218,212.0,0.19,6
10.3,0.042,0.29,0.99304,3.19,0.4699999988079071,189.0,0.19,6
9.3,0.037,0.46,0.99601,3.17,0.4699999988079071,173.0,0.26,5
9.9,0.044,0.22,0.99286,3.14,0.4600000083446502,176.0,0.34,5
11.0,0.045,0.34,0.99222,3.03,0.3700000047683716,118.0,0.43,6
11.3,0.048,0.3,0.99045,3.32,0.6200000047683716,119.0,0.33,6
12.5,0.039,0.3,0.98995,3.48,0.5199999809265137,105.0,0.26,7
11.4,0.032,0.29,0.9908,2.91,0.3199999928474426,55.0,0.29,4
13.2,0.034,0.24,0.98882,2.98,0.4300000071525574,121.0,0.28,7
11.6,0.028,0.37,0.9913,3.29,0.5899999737739563,102.0,0.22,7
10.5,0.048,0.49,0.9962,3.17,0.5899999737739563,149.0,0.24,7
11.1,0.037,0.31,0.9912,3.41,0.4099999964237213,145.0,0.105,7
11.2,0.043,0.33,0.992,3.18,0.4399999976158142,114.0,0.16,6
9.1,0.045,0.44,0.9957,3.24,0.4600000083446502,182.0,0.21,5
11.4,0.036,0.33,0.99058,3.1,0.7599999904632568,86.0,0.22,6
10.8,0.089,0.27,0.9923,3.49,0.6200000047683716,143.0,0.18,6
12.3,0.023,0.26,0.9893,3.07,0.5400000214576721,95.0,0.18,6
9.7,0.037,0.34,0.9976,3.31,0.6399999856948853,216.0,0.45,5
10.5,0.033,0.23,0.994,3.14,0.4199999868869781,126.0,0.39,5
9.2,0.053,0.24,0.99373,3.11,0.5199999809265137,119.0,0.18,6
12.2,0.041,0.49,0.9926,3.41,0.5799999833106995,111.0,0.28,8
12.4,0.027,0.41,0.99063,3.27,0.6299999952316284,79.0,0.33,6
9.5,0.061,0.17,0.9925,3.07,0.550000011920929,100.0,0.23,5
9.7,0.035,0.4,0.9947,3.14,0.5299999713897705,109.0,0.23,5
9.6,0.038,0.58,0.9975,3.12,0.4799999892711639,164.0,0.19,6
8.8,0.05,0.48,0.99942,2.95,0.75,195.0,0.21,6
10.1,0.047,0.24,0.995,3.65,0.7200000286102295,189.0,0.21,6
9.2,0.064,0.27,0.9938,3.22,0.4600000083446502,132.0,0.22,6
12.0,0.042,0.29,0.992,3.23,0.3199999928474426,99.0,0.125,7
10.4,0.046,0.22,0.9929,3.39,0.5400000214576721,140.0,0.495,6
10.6,0.042,0.35,0.99642,3.24,0.3700000047683716,158.0,0.15,5
12.2,0.035,0.48,0.99121,3.49,0.7400000095367432,96.0,0.48,6
10.6,0.049,0.48,0.9931,3.17,0.6399999856948853,178.0,0.29,6
11.3,0.045,0.24,0.9922,3.15,0.6399999856948853,138.0,0.23,7
12.0,0.037,0.31,0.991,3.14,0.5,103.0,0.17,6
11.6,0.031,0.28,0.9948,3.1,0.3700000047683716,137.0,0.37,6
10.4,0.044,0.29,0.99232,3.23,0.6399999856948853,96.0,0.24,8
9.8,0.051,0.24,0.99588,3.08,0.5600000023841858,171.0,0.46,6
10.4,0.042,0.33,0.99695,3.35,0.5600000023841858,139.0,0.23,6
9.2,0.037,0.47,0.99822,3.04,0.5,116.0,0.35,5
10.2,0.036,0.22,0.9926,3.03,0.2899999916553497,113.0,0.39,5
10.6,0.039,0.28,0.99539,3.2,0.4300000071525574,124.0,0.35,6
9.4,0.053,0.53,0.9963,3.07,0.4000000059604645,151.0,0.35,5
11.8,0.023,0.38,0.99112,3.28,0.5299999713897705,104.0,0.13,6
11.2,0.025,0.33,0.9915,3.21,0.3300000131130218,55.0,0.36,6
9.1,0.11,0.47,0.9932,3.09,0.5,138.0,0.35,5
9.3,0.045,0.27,0.9972,3.28,0.4199999868869781,170.0,0.27,6
9.6,0.049,0.3,0.9953,3.09,0.5,153.0,0.23,6
12.7,0.026,0.48,0.99144,3.22,0.7900000214576721,88.0,0.32,4
10.0,0.038,0.08,0.9922,3.18,0.4600000083446502,147.0,0.31,5
10.7,0.051,0.23,0.9943,3.03,0.4199999868869781,138.0,0.32,5
10.3,0.074,0.38,0.99132,3.31,0.4000000059604645,130.0,0.225,6
8.6,0.041,0.69,0.9977,3.06,0.449999988079071,160.0,0.31,5
11.0,0.036,0.32,0.99111,3.26,0.4799999892711639,89.0,0.16,5
10.1,0.076,0.4,0.99204,3.32,0.4699999988079071,124.0,0.27,6
12.2,0.034,0.36,0.99354,3.05,0.4099999964237213,70.0,0.3,6
10.6,0.033,0.62,0.99472,3.14,0.6200000047683716,185.0,0.36,6
10.5,0.042,0.32,0.99456,3.4,0.3899999856948852,130.0,0.19,6
11.4,0.039,0.31,0.99376,3.32,0.4900000095367431,175.0,0.26,6
11.5,0.051,0.34,0.9944,3.13,0.3899999856948852,37.0,0.35,6
9.5,0.034,0.29,0.99683,3.14,0.5600000023841858,224.0,0.51,6
10.1,0.067,0.4,0.9957,3.27,0.5699999928474426,100.0,0.45,6
9.5,0.044,0.18,0.99558,3.16,0.4900000095367431,188.0,0.23,5
10.1,0.048,0.3,0.99352,3.33,0.4399999976158142,113.0,0.12,7
11.3,0.025,0.29,0.99159,3.31,0.6299999952316284,107.0,0.3,7
10.5,0.044,0.26,0.9932,3.19,0.5400000214576721,103.0,0.33,6
10.4,0.046,0.33,0.9971,3.36,0.5,179.0,0.21,6
12.8,0.037,0.29,0.9895,3.17,0.3600000143051147,140.0,0.29,7
10.6,0.04,0.34,0.9935,3.2,0.5899999737739563,161.0,0.24,6
10.5,0.035,0.29,0.9927,3.49,0.5,144.0,0.18,6
9.4,0.045,0.43,0.9952,3.09,0.449999988079071,221.0,0.28,6
9.0,0.057,0.3,0.9949,3.24,0.3799999952316284,123.0,0.58,5
9.5,0.043,0.26,0.9936,3.08,0.3799999952316284,134.0,0.345,5
11.0,0.026,0.36,0.9912,3.27,0.4799999892711639,143.0,0.19,6
12.05,0.015,0.4,0.9897,3.37,0.550000011920929,98.0,0.2,6
10.8,0.046,0.29,0.99518,3.2,0.4000000059604645,143.0,0.16,6
9.7,0.042,0.7,0.998,3.06,0.6399999856948853,197.0,0.4,5
12.3,0.031,0.32,0.99234,3.25,0.2599999904632568,134.0,0.24,7
12.6,0.034,0.36,0.99,3.19,0.3799999952316284,112.0,0.24,8
10.3,0.048,0.33,0.9972,3.16,0.4799999892711639,141.0,0.24,6
9.1,0.047,0.25,1.00016,2.98,0.6600000262260437,218.0,0.3,5
11.3,0.043,0.45,0.99162,3.06,0.5400000214576721,131.0,0.13,6
10.6,0.046,0.29,0.99458,3.34,0.4799999892711639,88.0,0.27,4
10.4,0.046,0.44,0.99455,3.5,0.5199999809265137,182.0,0.3,5
10.2,0.056,0.32,0.99393,3.11,0.5199999809265137,113.0,0.21,7
9.9,0.047,0.52,0.99418,3.22,0.4900000095367431,123.0,0.21,6
12.2,0.036,0.29,0.99168,3.38,0.4300000071525574,150.0,0.32,6
10.8,0.039,0.34,0.9927,3.32,0.6200000047683716,177.0,0.15,5
9.0,0.049,0.5,0.9994,3.24,0.6600000262260437,189.0,0.22,6
9.5,0.05,0.28,0.9969,3.31,0.449999988079071,163.0,0.24,5
8.5,0.054,0.16,0.99398,3.19,0.3899999856948852,107.0,0.36,5
8.9,0.046,0.59,0.99814,3.17,0.4600000083446502,164.0,0.26,4
9.1,0.051,0.18,0.9975,3.23,0.4799999892711639,126.0,0.44,5
11.6,0.037,0.49,0.99116,3.04,0.3799999952316284,139.0,0.27,6
9.0,0.078,0.52,0.99494,3.1,0.3600000143051147,139.0,0.28,6
9.0,0.083,0.43,0.9965,2.85,0.5,171.0,0.26,5
13.5,0.028,0.33,0.99012,3.36,0.4099999964237213,75.0,0.2,7
10.1,0.038,0.31,0.9924,3.34,0.5799999833106995,84.0,0.18,6
10.8,0.052,0.25,0.9935,3.09,0.5400000214576721,106.0,0.2,5
12.0,0.045,0.5,0.9904,3.16,0.4000000059604645,140.0,0.17,6
10.6,0.037,0.49,0.9951,3.02,0.3300000131130218,154.0,0.22,6
11.9,0.024,0.27,0.99095,3.35,0.6000000238418579,152.0,0.34,7
10.9,0.041,0.39,0.99221,3.22,0.5799999833106995,102.0,0.21,7
10.3,0.038,0.35,0.9949,3.49,0.7699999809265137,116.0,0.2,7
10.3,0.054,0.35,0.99474,3.08,0.5,183.0,0.22,5
10.9,0.031,0.28,0.99126,3.49,0.5799999833106995,97.0,0.33,6
10.0,0.049,0.2,0.99378,3.21,0.6800000071525574,134.0,0.295,5
12.0,0.036,0.35,0.9924,3.16,0.3899999856948852,126.0,0.33,7
11.5,0.037,0.32,0.9924,3.4,0.7400000095367432,89.0,0.14,7
10.3,0.046,0.29,0.9955,3.3,0.4399999976158142,188.0,0.22,6
10.1,0.059,0.27,0.9957,3.3,0.4900000095367431,136.0,0.34,6
11.5,0.035,0.43,0.9928,3.15,0.3600000143051147,101.0,0.23,5
10.5,0.041,0.32,0.99173,2.9,0.5699999928474426,76.0,0.19,7
9.9,0.041,0.19,0.9943,3.15,0.6299999952316284,145.0,0.34,5
10.9,0.035,0.31,0.9926,3.07,0.3799999952316284,110.0,0.29,5
10.8,0.04,0.26,0.99238,3.34,0.4399999976158142,123.0,0.2,6
12.1,0.031,0.29,0.98958,3.12,0.4000000059604645,123.0,0.16,7
10.3,0.033,0.36,0.9969,3.14,0.4600000083446502,208.0,0.29,5
11.5,0.104,0.33,0.99057,3.19,0.6399999856948853,54.0,0.14,6
12.6,0.035,0.33,0.99,3.26,0.4000000059604645,136.0,0.24,7
10.4,0.05,0.3,0.99204,3.24,0.4699999988079071,120.0,0.22,6
10.3,0.044,0.39,0.992,3.26,0.5299999713897705,116.0,0.14,6
11.8,0.038,0.34,0.9921,3.24,0.4600000083446502,99.0,0.24,6
10.5,0.036,0.29,0.9949,3.35,0.4799999892711639,115.0,0.27,8
12.4,0.033,0.0,0.98918,3.26,0.3499999940395355,107.0,0.54,5
9.4,0.066,0.42,0.99552,3.12,0.5400000214576721,176.0,0.4,5
9.3,0.043,0.64,0.99873,2.99,0.800000011920929,171.0,0.37,5
11.4,0.037,0.38,0.9904,3.28,0.3400000035762787,75.0,0.36,4
10.4,0.05,0.26,0.99608,3.13,0.4600000083446502,134.0,0.37,5
11.3,0.033,0.49,0.99072,3.05,0.5299999713897705,72.0,0.18,7
10.1,0.029,0.29,0.9932,3.35,0.3899999856948852,64.0,0.15,5
12.333333,0.036,0.13,0.99,3.4,0.5099999904632568,73.0,0.305,5
9.4,0.047,0.49,0.9938,2.95,0.4000000059604645,136.0,0.29,6
10.7,0.036,0.34,0.99397,3.21,0.4000000059604645,128.0,0.29,6
12.4,0.037,0.28,0.9908,3.25,0.6499999761581421,119.0,0.36,8
9.7,0.047,0.34,0.9944,3.2,0.5199999809265137,128.0,0.23,6
11.1,0.062,0.27,0.99138,3.23,0.3499999940395355,140.0,0.29,6
12.2,0.033,0.34,0.98974,3.24,0.4099999964237213,73.0,0.15,6
10.5,0.044,0.24,0.99502,3.22,0.4399999976158142,150.0,0.2,5
9.5,0.053,0.33,0.99404,2.89,0.4799999892711639,72.0,0.25,5
10.7,0.042,0.26,0.9925,3.43,0.5,130.0,0.28,8
11.6,0.043,0.29,0.9918,3.38,0.4300000071525574,175.0,0.26,6
10.0,0.037,0.14,0.996,3.38,0.449999988079071,119.0,0.41,5
12.1,0.028,0.36,0.9922,3.35,0.4699999988079071,104.0,0.23,8
10.6,0.031,0.24,0.99397,3.16,0.3799999952316284,141.0,0.31,7
10.3,0.046,0.22,0.99307,3.61,0.550000011920929,66.0,0.16,6
9.4,0.036,0.3,0.9928,3.58,0.4799999892711639,114.0,0.26,5
10.9,0.052,0.48,0.995,3.5,0.449999988079071,190.0,0.15,7
11.1,0.039,0.45,0.99059,3.07,0.4699999988079071,122.0,0.3,7
12.4,0.042,0.35,0.9906,3.19,0.5600000023841858,85.0,0.28,6
12.5,0.029,0.35,0.99092,3.29,0.4399999976158142,87.0,0.22,7
10.9,0.032,0.46,0.993,2.89,0.3400000035762787,41.0,0.27,5
11.8,0.029,0.35,0.99439,3.02,0.3400000035762787,46.0,0.32,6
10.0,0.048,0.07,0.9922,3.17,0.3799999952316284,144.0,0.37,5
9.1,0.054,0.4,0.99482,3.42,0.5199999809265137,147.0,0.375,5
9.2,0.034,0.34,0.99449,3.23,0.4099999964237213,99.0,0.26,6
12.2,0.033,0.4,0.98924,2.97,0.4799999892711639,111.0,0.34,7
10.4,0.039,0.3,0.9942,2.96,0.3400000035762787,118.0,0.21,5
9.4,0.06,0.26,0.9969,3.21,0.4399999976158142,193.0,0.56,5
12.0,0.029,0.3,0.9916,3.12,0.5899999737739563,158.0,0.37,7
11.1,0.057,0.25,0.99091,3.23,0.4399999976158142,125.0,0.16,7
9.3,0.048,0.37,0.9938,3.09,0.4300000071525574,184.0,0.32,5
12.8,0.037,0.34,0.98986,3.36,0.3300000131130218,125.0,0.28,8
11.2,0.039,0.25,0.99114,3.2,0.449999988079071,131.0,0.12,7
10.6,0.029,0.29,0.9931,3.07,0.2599999904632568,155.0,0.29,6
12.0,0.044,0.32,0.9932,3.38,0.3499999940395355,152.0,0.38,7
9.7,0.035,0.36,0.9946,3.15,0.4900000095367431,185.0,0.34,5
9.3,0.039,0.7,0.9983,3.0,0.7300000190734863,158.0,0.37,6
10.9,0.037,0.42,0.99321,3.14,0.5199999809265137,123.0,0.21,6
10.7,0.039,0.35,0.99362,2.93,0.4900000095367431,64.0,0.25,5
10.0,0.047,0.48,0.99616,3.23,0.699999988079071,134.0,0.24,5
11.1,0.049,0.27,0.99323,3.27,0.449999988079071,169.0,0.31,6
12.3,0.03,0.27,0.99172,3.22,0.6200000047683716,101.0,0.4,7
10.4,0.024,0.25,0.99234,3.37,0.5799999833106995,109.0,0.22,6
11.5,0.03,0.47,0.9933,3.52,0.4300000071525574,133.0,0.3,7
11.4,0.05,0.29,0.9912,3.06,0.4399999976158142,147.0,0.16,7
11.1,0.038,0.38,0.9917,3.19,0.4300000071525574,110.0,0.15,6
10.5,0.042,0.3,0.994,3.43,0.6100000143051147,122.0,0.25,6
9.5,0.042,0.26,0.9938,3.07,0.3799999952316284,133.0,0.32,5
11.3,0.038,0.28,0.99146,3.3,0.5400000214576721,134.0,0.24,7
9.5,0.041,0.32,0.9953,3.17,0.4900000095367431,188.0,0.34,5
9.2,0.094,0.1,0.9972,3.4,0.4699999988079071,188.0,0.57,4
